"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","Response URL","Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Where did you first hear about us?","session_id","variationIds","Tags for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Tags for: Where did you first hear about us?","Sentiment for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)"
"17864","d5a11e42","2025-04-15 11:31:39","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RE7IVEaztidwX1v0BNZfTyw&payment_intent_client_secret=pi_3RE7IVEaztidwX1v0BNZfTyw_secret_F8N7cb6MDapLUouaEz70FaIe2&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","d5a11e42-87d4-5a03-9d7a-795169cf3c06","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889487646","Lack of interest free payment options","","2a5687a6-4704-48ce-bbcc-312428ff93f7","","","",""
"17863","5594a66f","2025-04-15 10:50:18","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RE71wEaztidwX1v0uB1cfdG&payment_intent_client_secret=pi_3RE71wEaztidwX1v0uB1cfdG_secret_5lxbIV79U6hzGAdpUdD9mnZrC&redirect_status=succeeded","phone","Samsung Internet 27.0","Android 10","5594a66f-840a-512f-ae97-94d244d5de5e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889481521","Nothing","","178c8b729d034478b498daf72a5fee29","3_step_funnel","","",""
"17862","b700f6a0","2025-04-15 09:53:39","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RE66oEaztidwX1v1wC7ecal&payment_intent_client_secret=pi_3RE66oEaztidwX1v1wC7ecal_secret_cUUcuUZWryRRGXgcRlHGjIwlS&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","b700f6a0-5fd7-5bfb-83ff-edd17fcfa381","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889473672","I had to double check online that you were a legitimate company!","","756e74c8-dab7-4fdb-8600-634277af0482","","","",""
"17861","317444ff","2025-04-15 09:20:21","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RE5eNEaztidwX1v0qjjWHGc&payment_intent_client_secret=pi_3RE5eNEaztidwX1v0qjjWHGc_secret_wQoHFdM9t74WFQPY1h8cB7WSM&redirect_status=succeeded","phone","Mobile Safari 17.0","iOS 17.0.1","317444ff-1dba-58b2-91f5-8344e857049c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889469261","The price of all the admin fees","","120b6a2bd21746f3969a028c80136a4c","3_step_funnel","","",""
"17860","9cde612f","2025-04-15 08:17:31","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RE4d7EaztidwX1v0Ggd9QGI&payment_intent_client_secret=pi_3RE4d7EaztidwX1v0Ggd9QGI_secret_ZZTUE9Of6VswMtILKTfbD5RAb&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","9cde612f-978a-5935-baf3-400d1452baed","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889461808","Price","","98b0f81b-30d7-40eb-9eda-25f2d9f0ff0b","","","",""
"17859","5f4d13ee","2025-04-14 23:02:25","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDvy7EaztidwX1v1Va9vflx&payment_intent_client_secret=pi_3RDvy7EaztidwX1v1Va9vflx_secret_Y4Rmpq36nEuRIUMAn0MrfaQAR&redirect_status=succeeded","phone","Chrome Mobile 135.0.0","Android 10","5f4d13ee-e973-5d6f-833c-74049d46e5bb","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889423345","The worry of holding them off till Xmas as a gift for our daughter","","a62b2fe38f4b4789b3d0fafffb4de9db","control","","",""
"17858","a2d8d230","2025-04-14 21:23:23","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDuOtEaztidwX1v1PpTdYnk&payment_intent_client_secret=pi_3RDuOtEaztidwX1v1PpTdYnk_secret_7w7qsaNUVGfaFDCqizF74q58n&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","a2d8d230-540e-5ba8-8add-bf0bf8518de7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889414489","Higher pricing of plates","","b9d6c2cdd2c145b881e91ba25474cb53","3_step_funnel","","",""
"17857","b4a67084","2025-04-14 17:29:05","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDqd7EaztidwX1v09Cgwy1f&payment_intent_client_secret=pi_3RDqd7EaztidwX1v09Cgwy1f_secret_NOwWaNTh84fsS2zqTtwmAnvQc&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","b4a67084-689c-5d20-8862-463d47ebbe67","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889379357","Worried it could be a scam","","42f4bce2a9404f13af3c048352dacbc0","control","","",""
"17856","d3989808","2025-04-14 16:28:15","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDppDEaztidwX1v0ACWJJ2Z&payment_intent_client_secret=pi_3RDppDEaztidwX1v0ACWJJ2Z_secret_8ZivDxLwVwiv9VTlpOrkozbzx&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","d3989808-5309-513b-83a3-780a07408d71","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889369513","concern you didn't have the number plate i was wanting to purchase as id seen it on another website","","4d8e8ec6-1adf-4e2c-a20a-333ebfc5f6c5","","","",""
"17855","73a2e959","2025-04-14 15:37:39","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDoz0EaztidwX1v0PkEdwhC&payment_intent_client_secret=pi_3RDoz0EaztidwX1v0PkEdwhC_secret_EKc0BTvsgaCqJfG78LXj073lj&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","73a2e959-dd73-5727-b21a-1ad7be353970","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889360920","Price","","b7d23bdacb31462cb565161914414a8e","floating_bottom_right,control","","",""
"17854","1a7434b4","2025-04-14 10:06:38","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDjskEaztidwX1v1ClRtwIA&payment_intent_client_secret=pi_3RDjskEaztidwX1v1ClRtwIA_secret_02iIuYxg0UIstpoZ9nmpga4Tj&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","1a7434b4-016b-58a1-b189-55f4555b5593","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889306890","checking for cheaper prices","","0ac01403a00b4030a9531a6571ffcc15","3_step_funnel","","",""
"17853","b5238b85","2025-04-13 22:24:15","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDYojEaztidwX1v0GSYHdZC&payment_intent_client_secret=pi_3RDYojEaztidwX1v0GSYHdZC_secret_YsYEqScp4YLKvSGUb5F0kjI0h&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","b5238b85-38f1-5cc8-958b-ee6c3064e187","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889255677","The hidden / extra costs from the original price selected","","6dc1967343d041e28b1d04c63a84fa49","control","","",""
"17852","9b8da1aa","2025-04-13 18:05:27","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519898?token=8cc429f2-da13-4bd7-9eeb-a12afd282478&status=success&signature=6432e920149222d2430242d568398777d8cfc7e7e7986e34ddc9bc67fa08ebdc","phone","Google 363.0.743255906","iOS 18.3.2","9b8da1aa-010c-5780-ad83-e356b1d2b035","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889232419","None","","8ecd6549ff704a22b553e919db46d08b","control","","",""
"17851","20153803","2025-04-13 17:30:52","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/519886","phone","Mobile Safari 18.3.1","iOS 18.3.2","20153803-9982-5d9c-be59-7d075ae19f2d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889228717","Perfect","","3fa98dba090f465a9e2e69eb43d88a46","3_step_funnel","","",""
"17850","35034e57","2025-04-13 15:32:33","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDSU3EaztidwX1v0RV3aapo&payment_intent_client_secret=pi_3RDSU3EaztidwX1v0RV3aapo_secret_548PE4WwntrZ2ZUgpShVvWN8u&redirect_status=succeeded","phone","Chrome Mobile 135.0.0","Android 10","35034e57-ba02-503b-ab03-87be2a17b039","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889216031","Prices","","12efa7323ffe49b491d14044c13e2aca","control","","",""
"17849","35f5b621","2025-04-13 11:36:40","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDOoXEaztidwX1v1nlZX7tn&payment_intent_client_secret=pi_3RDOoXEaztidwX1v1nlZX7tn_secret_u2QOH42jVXwE7SXCOS0VdJuTR&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","35f5b621-b0ae-5916-a481-9fdef7f43dbf","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889192187","None","","13e203d2c64a4df39e6a16de63b11a52","3_step_funnel","","",""
"17848","57c62791","2025-04-13 08:01:24","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RDLRFEaztidwX1v0ltF3nhJ&payment_intent_client_secret=pi_3RDLRFEaztidwX1v0ltF3nhJ_secret_9df1mku06hpG1SOfcUIt1QXwQ&redirect_status=succeeded","desktop","Firefox 137.0","Windows 10","57c62791-9f6d-5f5a-9e6c-56d2740942b7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889171860","cost of plates","","9becec0f-0731-4e4f-8e02-bb1f365a19ce","","","",""
"17847","a1bfa8bb","2025-04-13 05:41:35","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/519696","tablet","Chrome 135.0.0","Android 10","a1bfa8bb-27a5-543c-8d81-5a7a2d333eed","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889163297","Nothing","","be161728469e45d6a4d31cc93c319b5d","3_step_funnel","","",""
"17846","8e3a009a","2025-04-13 00:27:14","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519683?token=a093c2f2-1fa2-4880-9db9-136f3c09ac9f&status=success&signature=d686c3481fde7190b0ce8421d257dde376a79ec3a7c3befe6ff082f14f8ae61e","phone","Mobile Safari 18.3.1","iOS 18.3.2","8e3a009a-6fb8-5ab0-b52a-dfd240719041","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889152183","Nothing used before","","64704320a89144728e62e493a747535e","3_step_funnel","","",""
"17845","5f519a6a","2025-04-12 15:54:04","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RD6M0EaztidwX1v0jfzceRE&payment_intent_client_secret=pi_3RD6M0EaztidwX1v0jfzceRE_secret_oNqD2Ed1KZ7JEy1j05267HFnn&redirect_status=succeeded","phone","Samsung Internet 27.0","Android 10","5f519a6a-7899-5ae8-af8e-c2af5d00b2b5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889111762","Nothing","","34c8d313cbc3469c90ae541f3cc93f82","control,control","","",""
"17844","9b0bccae","2025-04-12 15:35:52","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RD62rEaztidwX1v0NQp1fUW&payment_intent_client_secret=pi_3RD62rEaztidwX1v0NQp1fUW_secret_TN0Z2qJcujrH0KIibF6nirsh9&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","9b0bccae-18ea-5e14-b56e-3947dfd6caad","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889109856","Price!","","de5c1b9b-5fbd-4d3b-b56c-dbaffab9a6cf","","","",""
"17843","98682573","2025-04-12 15:07:32","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RD5c2EaztidwX1v0WxK565g&payment_intent_client_secret=pi_3RD5c2EaztidwX1v0WxK565g_secret_Egn0VjOEQhLE2Dz9KH3SZuYbY&redirect_status=succeeded","tablet","Google 363.0.743255906","iOS 17.7.5","98682573-1725-575e-9847-07a8f3e584e5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889106948","I was undecided which registration I wanted and had to go back to confirm when to give you my current vehicle details.","","88f58b745e4e4a2b8a51db9e023e9b0e","3_step_funnel","","",""
"17842","ea2feaae","2025-04-12 11:56:14","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/519453","phone","Mobile Safari 18.3.1","iOS 18.3.2","ea2feaae-156f-5d57-8ae3-ad116b623e59","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889087963","Thank u","","4975faf8c0cc43a983f79713cb56d53c","control,control","","",""
"17841","85ca6808","2025-04-12 11:32:54","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519445?token=e3c9929f-cdf2-42bf-8766-a263841d9caf&status=success&signature=87613fa2d4e65601e17c274222fdc10ef9368028786bb58339a9ef3a6155f66f","phone","Mobile Safari 17.5","iOS 17.5.1","85ca6808-99a1-5533-8b54-00b1d97438c7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889085896","Nothing","","54b6534dd5044df797337f7514a747ba","control","","",""
"17840","fc984b4d","2025-04-11 20:05:28","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519314?token=5b4f3d2f-2a02-426a-a06f-73f87fd99f3c&status=success&signature=bcc3f7c6cbfb58068c9c5c5b6931a8b465d6a690e5208cabd9b4681c36fa9e25","phone","Facebook 501.2.0","iOS 18.3.2","fc984b4d-547a-5d25-87e0-25d80ffb7248","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889025382","Nothing","","e2e6f3a83a154c619cd02d6d70b2a681","control","","",""
"17839","625895e0","2025-04-11 18:11:21","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RCm0CEaztidwX1v0tLs6Iwu&payment_intent_client_secret=pi_3RCm0CEaztidwX1v0tLs6Iwu_secret_YBCHFCXchm9w5O7hcV2f18saq&redirect_status=succeeded","phone","Chrome Mobile 135.0.0","Android 10","625895e0-41ba-53a3-b3b8-44f3a0258927","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=889010128","Price","","2869e07d-8e06-470b-9a9f-871da6bd95af","","","",""
"17838","e538fcda","2025-04-11 15:54:26","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519225?token=d9417ee9-ea69-46aa-872e-a592fed64778&status=success&signature=981a8ef3ee0f12e36ef429690facc78a13f4fee3cb97b634e0f4bcd41e0c6a20","phone","Mobile Safari 18.3.1","iOS 18.3.2","e538fcda-3fcd-5239-b014-a2f7e27e7e50","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888989827","Prices","","d951a2ce62be477084d04d69548c99a9","control","","",""
"17837","b718480a","2025-04-11 14:28:41","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/519202","phone","Mobile Safari 18.4","iOS 18.4","b718480a-f97b-54b8-a4de-25fd1b575936","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888976003","I was trying to change delivery address which was different to billing address. I couldn’t seem to do this easily.","","4d6bc485631c4c00842567905022df41","control","","",""
"17836","085bcd6a","2025-04-11 13:54:59","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519197?token=41b25ac3-0de4-4d0d-a39a-275079edba2d&status=success&signature=3f57ca06b918d6f522eaf6f0ac0a999df2b87fc94266e58aa893c69fcda474f5","phone","Mobile Safari 18.3.1","iOS 18.3.2","085bcd6a-81c5-53ea-ab17-0adb6b53f1ec","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888970365","Nothing","","671ec568738e4b6b9f4ca6d6e5bc5db2","control","","",""
"17835","e129108a","2025-04-11 12:22:05","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519173?token=09080d63-a17a-4425-a5d3-fc1829e32f32&status=success&signature=1a792fd3324f185715a9d47bee5bfec392d6e05edb41d203efc4ad697bee0e2e","phone","Chrome Mobile 135.0.0","Android 10","e129108a-c8bc-587f-8b1b-00ef54751c08","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888955842","Thank you","","096f211f425d430b90c55d8e71af0945","control","","",""
"17834","7ee6da4a","2025-04-11 11:39:30","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/519160?token=fe76cc1c-81d6-4bf0-9663-c164c2f33ad9&status=success&signature=e39e40b9be60b6920d6f864299c0860a3ae6f51a7a0f388f4570cbc18a0cdf4c","phone","Mobile Safari 18.3.1","iOS 18.3.2","7ee6da4a-f7b5-5d5a-bcca-cbd1634cace7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888949813","Nothing","","f2cf6bc295cf438085ff803ba7b0dcbe","3_step_funnel","","",""
"17833","68d53e7c","2025-04-11 10:02:31","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RCeP9EaztidwX1v03Wa6Nwo&payment_intent_client_secret=pi_3RCeP9EaztidwX1v03Wa6Nwo_secret_0PfcS5CYhQvJciDPjuGU2JKYH&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","68d53e7c-674d-5c0a-84e1-f9ecedd3ead2","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888937800","Website loading slow","","b411839e9e024bc68df8e5c4a475f385","3_step_funnel","","",""
"17832","9c08d0d2","2025-04-10 22:36:49","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RCTesEaztidwX1v0d5wqryM&payment_intent_client_secret=pi_3RCTesEaztidwX1v0d5wqryM_secret_Fhp9MFV2d8cA4L4tipkwV62KO&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","9c08d0d2-aa65-5600-88cc-8ed236858b73","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888884911","Plate cost me much more than anticipated with the extras","","275f92ed542e42c79606f8687be95245","3_step_funnel","","",""
"17831","bd53c626","2025-04-10 21:10:50","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/518967?token=a92c8b49-00fd-48aa-ba25-c2b41d8d6381&status=success&signature=2a1f046bdeae13bd4abbfe8c113f06023efa67aaca11da412f1a68f89704952e","phone","Mobile Safari 18.3.1","iOS 18.3.2","bd53c626-ad22-5eea-8ff3-bbd9c4c72a06","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888875901","Should I enter into a legal agreement.","","27c9aa9af105426ab4745c3419dd18dc","control","","",""
"17830","5413f67e","2025-04-10 18:45:17","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/518896?token=dc820406-efa1-4ce5-b948-19a4d99fd492&status=success&signature=6c767f665a1486771375b1e820f2ba4b6aa55836df3f01b7b52716fae3274a45","phone","Google 362.0.741018905","iOS 18.3.2","5413f67e-2b70-5ba6-958a-48860e0b37a8","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888854178","I couldn’t use my partner’s card","","67bf430d-b3cd-40ac-9a89-26e238747631","","","",""
"17829","8fc39c15","2025-04-10 14:35:41","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RCM4MEaztidwX1v1nZA9Bt9&payment_intent_client_secret=pi_3RCM4MEaztidwX1v1nZA9Bt9_secret_Vvmf8oNmDdqKfBLp0ybvpfgi7&redirect_status=succeeded","desktop","Chrome 134.0.0","Mac OS X 10.15.7","8fc39c15-4d72-51ba-8028-5456a3a06f1b","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888810538","The cost","","1ac726c5-118d-41f3-887b-769646c9cf98","","","",""
"17828","ebb5bfee","2025-04-10 11:32:59","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/518805","desktop","Chrome 135.0.0","Windows 10","ebb5bfee-25ff-5409-a725-27c937b81ca1","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888775528","NOTHING","","cd872ae1-da7c-403d-8b20-d1e744f00272","","","",""
"17827","154cd428","2025-04-10 07:39:58","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RCFfVEaztidwX1v0VbhEOPt&payment_intent_client_secret=pi_3RCFfVEaztidwX1v0VbhEOPt_secret_ZrhWpa4ndX9RoVAnDYJRRPzZq&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","154cd428-fc43-580e-8260-87b12dd2a4d4","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888743483","No discount","","abe5cb9e-0928-4b0d-b95c-493a614d9b0f","","","",""
"17826","835b840f","2025-04-10 01:26:01","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RC9rOEaztidwX1v1qqbYV80&payment_intent_client_secret=pi_3RC9rOEaztidwX1v1qqbYV80_secret_OqlUSAtR9qzBnyYH60bc82l3h&redirect_status=succeeded","phone","Mobile Safari 18.3","iOS 18.3.1","835b840f-9291-5e5c-ac06-4ce03f266d65","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888716705","Not exactly what I wanted","","70b1af69c06b4fccbf2066e81187abea","floating_and_inline_above_faq","","",""
"17825","3b991261","2025-04-09 18:44:12","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/518626","phone","Chrome Mobile iOS 135.0.7049","iOS 18.4.0","3b991261-6ed3-54a5-9482-749485ec4e24","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888668223","Perfect-easy","","90cd9861-a7a1-4e99-b33d-a55c0ccdd80d","","","",""
"17824","3e6a432f","2025-04-09 16:34:30","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/518581?token=5b989388-9783-4a32-b9b9-9d21755f37e5&status=success&signature=4b8e8a680437deb7c3ea03933cd386ba2c873366a9e582313e907a69e1a733b9","phone","Chrome Mobile 135.0.0","Android 10","3e6a432f-5540-50f3-8547-ba129c7bf323","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=888644429","Easy with no headache","","fa1bd9b4-5803-4727-a73d-788c3c2476d1","","","",""
